GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21900069,599,201935,James Harden,1610612745,Houston Rockets,4,7,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,209,1,0,20191101,BKN,HOU
Shot Chart Detail,21900069,637,201935,James Harden,1610612745,Houston Rockets,4,4,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,244,1,1,20191101,BKN,HOU
Shot Chart Detail,21900069,642,201935,James Harden,1610612745,Houston Rockets,4,4,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20191101,BKN,HOU
Shot Chart Detail,21900069,658,201935,James Harden,1610612745,Houston Rockets,4,2,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,27,1,0,20191101,BKN,HOU
Shot Chart Detail,21900069,664,201935,James Harden,1610612745,Houston Rockets,4,2,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,17,1,0,20191101,BKN,HOU
Shot Chart Detail,21900069,672,201935,James Harden,1610612745,Houston Rockets,4,1,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,122,1,0,20191101,BKN,HOU
Shot Chart Detail,21900069,683,201935,James Harden,1610612745,Houston Rockets,4,0,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,199,149,1,0,20191101,BKN,HOU
Shot Chart Detail,21900086,18,201935,James Harden,1610612745,Houston Rockets,1,10,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,221,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,47,201935,James Harden,1610612745,Houston Rockets,1,8,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,221,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,89,201935,James Harden,1610612745,Houston Rockets,1,5,23,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,100,201935,James Harden,1610612745,Houston Rockets,1,4,44,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,60,1,1,20191103,MIA,HOU
Shot Chart Detail,21900086,107,201935,James Harden,1610612745,Houston Rockets,1,3,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,212,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,119,201935,James Harden,1610612745,Houston Rockets,1,3,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,181,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,276,201935,James Harden,1610612745,Houston Rockets,2,5,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20191103,MIA,HOU
Shot Chart Detail,21900086,320,201935,James Harden,1610612745,Houston Rockets,2,2,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,253,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,322,201935,James Harden,1610612745,Houston Rockets,2,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,253,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,344,201935,James Harden,1610612745,Houston Rockets,2,0,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,23,1,1,20191103,MIA,HOU
Shot Chart Detail,21900086,347,201935,James Harden,1610612745,Houston Rockets,2,0,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-120,275,1,1,20191103,MIA,HOU
Shot Chart Detail,21900086,445,201935,James Harden,1610612745,Houston Rockets,3,6,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,8,52,1,1,20191103,MIA,HOU
Shot Chart Detail,21900086,488,201935,James Harden,1610612745,Houston Rockets,3,3,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,0,20191103,MIA,HOU
Shot Chart Detail,21900086,492,201935,James Harden,1610612745,Houston Rockets,3,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,8,1,1,20191103,MIA,HOU
Shot Chart Detail,21900093,15,201935,James Harden,1610612745,Houston Rockets,1,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,159,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,31,201935,James Harden,1610612745,Houston Rockets,1,10,26,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,35,201935,James Harden,1610612745,Houston Rockets,1,10,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-50,74,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,38,201935,James Harden,1610612745,Houston Rockets,1,9,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,17,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,76,201935,James Harden,1610612745,Houston Rockets,1,7,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-143,231,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,102,201935,James Harden,1610612745,Houston Rockets,1,5,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-136,222,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,123,201935,James Harden,1610612745,Houston Rockets,1,4,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,200,147,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,126,201935,James Harden,1610612745,Houston Rockets,1,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,186,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,139,201935,James Harden,1610612745,Houston Rockets,1,2,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,48,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,232,201935,James Harden,1610612745,Houston Rockets,2,8,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,247,201935,James Harden,1610612745,Houston Rockets,2,7,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,11,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,264,201935,James Harden,1610612745,Houston Rockets,2,6,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-54,89,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,266,201935,James Harden,1610612745,Houston Rockets,2,6,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,280,201935,James Harden,1610612745,Houston Rockets,2,5,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,297,201935,James Harden,1610612745,Houston Rockets,2,4,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,333,201935,James Harden,1610612745,Houston Rockets,2,2,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-94,251,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,336,201935,James Harden,1610612745,Houston Rockets,2,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-141,246,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,392,201935,James Harden,1610612745,Houston Rockets,3,10,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,45,239,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,433,201935,James Harden,1610612745,Houston Rockets,3,6,48,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,82,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,448,201935,James Harden,1610612745,Houston Rockets,3,5,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,4,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,482,201935,James Harden,1610612745,Houston Rockets,3,3,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,490,201935,James Harden,1610612745,Houston Rockets,3,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,227,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,518,201935,James Harden,1610612745,Houston Rockets,3,0,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,235,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,524,201935,James Harden,1610612745,Houston Rockets,3,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,20,260,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,641,201935,James Harden,1610612745,Houston Rockets,4,5,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-46,252,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,655,201935,James Harden,1610612745,Houston Rockets,4,4,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,211,1,0,20191104,MEM,HOU
Shot Chart Detail,21900093,662,201935,James Harden,1610612745,Houston Rockets,4,3,45,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20191104,MEM,HOU
Shot Chart Detail,21900093,710,201935,James Harden,1610612745,Houston Rockets,4,1,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,104,253,1,1,20191104,MEM,HOU
Shot Chart Detail,21900107,7,201935,James Harden,1610612745,Houston Rockets,1,11,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,16,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,53,201935,James Harden,1610612745,Houston Rockets,1,6,57,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,226,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,76,201935,James Harden,1610612745,Houston Rockets,1,5,32,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,71,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,101,201935,James Harden,1610612745,Houston Rockets,1,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-201,147,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,110,201935,James Harden,1610612745,Houston Rockets,1,3,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,76,241,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,198,201935,James Harden,1610612745,Houston Rockets,2,8,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,208,201935,James Harden,1610612745,Houston Rockets,2,7,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,21,52,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,216,201935,James Harden,1610612745,Houston Rockets,2,7,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-79,16,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,225,201935,James Harden,1610612745,Houston Rockets,2,6,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,157,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,259,201935,James Harden,1610612745,Houston Rockets,2,4,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,194,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,267,201935,James Harden,1610612745,Houston Rockets,2,3,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,236,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,272,201935,James Harden,1610612745,Houston Rockets,2,2,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,284,201935,James Harden,1610612745,Houston Rockets,2,2,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,42,254,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,314,201935,James Harden,1610612745,Houston Rockets,2,0,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-50,262,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,316,201935,James Harden,1610612745,Houston Rockets,2,0,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,333,201935,James Harden,1610612745,Houston Rockets,3,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,57,278,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,361,201935,James Harden,1610612745,Houston Rockets,3,9,29,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,14,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,382,201935,James Harden,1610612745,Houston Rockets,3,8,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,127,226,1,1,20191106,HOU,GSW
Shot Chart Detail,21900107,450,201935,James Harden,1610612745,Houston Rockets,3,4,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,139,230,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,474,201935,James Harden,1610612745,Houston Rockets,3,3,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,111,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,567,201935,James Harden,1610612745,Houston Rockets,4,8,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,211,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,594,201935,James Harden,1610612745,Houston Rockets,4,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,82,255,1,0,20191106,HOU,GSW
Shot Chart Detail,21900107,621,201935,James Harden,1610612745,Houston Rockets,4,4,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,138,1,0,20191106,HOU,GSW
Shot Chart Detail,21900129,31,201935,James Harden,1610612745,Houston Rockets,1,10,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,101,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,73,201935,James Harden,1610612745,Houston Rockets,1,6,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,2,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,86,201935,James Harden,1610612745,Houston Rockets,1,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-47,252,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,89,201935,James Harden,1610612745,Houston Rockets,1,5,44,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,92,201935,James Harden,1610612745,Houston Rockets,1,5,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,113,231,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,116,201935,James Harden,1610612745,Houston Rockets,1,3,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-28,264,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,119,201935,James Harden,1610612745,Houston Rockets,1,3,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2,248,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,223,201935,James Harden,1610612745,Houston Rockets,2,7,51,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,248,201935,James Harden,1610612745,Houston Rockets,2,6,40,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,13,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,275,201935,James Harden,1610612745,Houston Rockets,2,4,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,48,253,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,314,201935,James Harden,1610612745,Houston Rockets,2,2,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,256,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,316,201935,James Harden,1610612745,Houston Rockets,2,2,11,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,335,201935,James Harden,1610612745,Houston Rockets,2,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-109,233,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,339,201935,James Harden,1610612745,Houston Rockets,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,238,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,355,201935,James Harden,1610612745,Houston Rockets,3,11,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-116,14,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,381,201935,James Harden,1610612745,Houston Rockets,3,9,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,14,57,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,392,201935,James Harden,1610612745,Houston Rockets,3,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,63,240,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,408,201935,James Harden,1610612745,Houston Rockets,3,7,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,96,246,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,440,201935,James Harden,1610612745,Houston Rockets,3,5,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,47,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,452,201935,James Harden,1610612745,Houston Rockets,3,4,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,172,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,458,201935,James Harden,1610612745,Houston Rockets,3,3,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,252,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,611,201935,James Harden,1610612745,Houston Rockets,4,6,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,123,257,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,639,201935,James Harden,1610612745,Houston Rockets,4,5,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-144,206,1,0,20191109,CHI,HOU
Shot Chart Detail,21900129,641,201935,James Harden,1610612745,Houston Rockets,4,5,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,61,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,651,201935,James Harden,1610612745,Houston Rockets,4,4,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,247,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,662,201935,James Harden,1610612745,Houston Rockets,4,4,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,201,1,1,20191109,CHI,HOU
Shot Chart Detail,21900129,667,201935,James Harden,1610612745,Houston Rockets,4,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,107,315,1,0,20191109,CHI,HOU
Shot Chart Detail,21900142,49,201935,James Harden,1610612745,Houston Rockets,1,7,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,11,283,1,0,20191111,NOP,HOU
